user_id,timestamp,ip,device_id,outcome
183,2024-01-15 02:31:48,192.168.64.192,device_28,success
33,2024-02-29 07:21:17,192.168.46.147,device_25,success
196,2024-02-07 02:59:45,192.168.18.156,device_32,success
86,2024-01-31 19:39:58,192.168.201.187,device_10,success
66,2024-01-22 12:37:09,192.168.145.219,device_42,success
10,2024-01-05 23:18:51,192.168.162.170,device_40,success
5,2024-01-27 16:48:49,192.168.238.222,device_33,success
123,2024-02-08 17:10:16,192.168.218.125,device_13,success
74,2024-02-21 20:32:56,192.168.138.48,device_41,success
97,2024-01-12 23:50:10,192.168.112.37,device_42,success
118,2024-01-11 13:32:20,192.168.63.68,device_47,fail
38,2024-02-18 23:57:34,192.168.135.161,device_37,success
141,2024-01-09 13:13:52,192.168.175.115,device_16,success
159,2024-02-02 08:37:28,192.168.183.203,device_45,success
47,2024-02-01 17:30:24,192.168.229.64,device_22,success
109,2024-02-17 10:22:02,192.168.30.131,device_20,success
180,2024-02-06 14:40:36,192.168.112.108,device_43,success
184,2024-02-08 06:21:16,192.168.177.68,device_27,success
15,2024-01-27 12:12:47,192.168.157.119,device_41,success
157,2024-01-11 10:43:07,192.168.87.186,device_16,success
136,2024-01-15 00:49:13,192.168.66.74,device_34,success
5,2024-02-05 02:06:08,192.168.44.3,device_32,success
157,2024-02-18 04:25:45,192.168.153.154,device_26,success
47,2024-02-07 11:39:33,192.168.173.245,device_25,success
68,2024-01-02 20:03:15,192.168.106.191,device_2,fail
76,2024-01-19 09:52:55,192.168.218.233,device_12,success
173,2024-01-31 13:42:19,192.168.50.49,device_40,success
130,2024-01-01 02:07:28,192.168.5.58,device_9,success
155,2024-02-21 00:34:01,192.168.124.142,device_12,fail
95,2024-01-14 05:19:49,192.168.244.29,device_26,fail
115,2024-02-24 04:19:59,192.168.169.228,device_9,success
164,2024-02-17 01:53:14,192.168.121.124,device_10,success
36,2024-02-07 13:50:15,192.168.36.169,device_32,success
26,2024-01-02 12:53:27,192.168.123.100,device_34,success
43,2024-01-20 01:52:37,192.168.34.86,device_48,success
27,2024-02-03 12:38:55,192.168.133.195,device_20,fail
69,2024-01-26 05:24:00,192.168.17.251,device_39,success
148,2024-01-21 05:36:19,192.168.200.112,device_2,success
11,2024-02-16 05:21:55,192.168.28.76,device_1,success
74,2024-02-25 08:52:19,192.168.58.174,device_36,success
104,2024-02-18 05:27:44,192.168.125.243,device_24,success
38,2024-02-20 11:17:48,192.168.144.108,device_27,success
134,2024-01-11 02:37:33,192.168.223.239,device_2,fail
200,2024-01-29 15:24:37,192.168.21.67,device_31,fail
23,2024-02-19 14:03:51,192.168.68.164,device_14,success
47,2024-02-28 07:26:10,192.168.232.48,device_2,success
90,2024-01-11 01:03:17,192.168.140.161,device_29,success
46,2024-02-21 10:29:51,188.34.56.7,device_15,success
107,2024-02-03 23:44:33,192.168.52.122,device_12,success
140,2024-01-10 01:42:01,192.168.86.178,device_37,success
141,2024-02-13 22:54:45,192.168.130.41,device_28,fail
104,2024-02-23 00:57:45,192.168.97.159,device_20,success
190,2024-02-02 15:06:03,192.168.108.50,device_39,success
111,2024-01-07 00:05:07,192.168.249.240,device_24,success
104,2024-01-21 11:49:40,192.168.84.173,device_21,success
60,2024-01-16 20:41:58,192.168.126.235,device_10,success
171,2024-01-27 02:58:30,192.168.20.43,device_46,success
100,2024-02-21 18:08:18,192.168.138.102,device_14,success
68,2024-02-08 07:43:31,192.168.67.242,device_37,success
133,2024-01-18 15:08:51,192.168.128.91,device_18,success
120,2024-02-20 10:09:21,192.168.190.23,device_24,success
37,2024-02-29 13:40:51,192.168.124.226,device_14,success
72,2024-01-05 04:45:55,192.168.140.110,device_34,success
127,2024-01-15 23:03:51,192.168.97.138,device_12,success
106,2024-02-12 04:24:38,192.168.227.178,device_22,success
92,2024-01-22 21:42:21,192.168.252.16,device_6,success
31,2024-01-30 21:07:54,192.168.98.251,device_36,fail
122,2024-01-11 12:53:30,192.168.81.103,device_45,success
137,2024-01-22 19:34:10,192.168.213.248,device_36,success
51,2024-01-27 17:04:11,192.168.151.249,device_22,fail
29,2024-02-02 15:28:35,192.168.18.164,device_14,success
40,2024-02-11 22:19:27,192.168.230.84,device_16,success
41,2024-02-24 02:25:14,192.168.7.27,device_36,success
11,2024-01-22 23:09:47,192.168.4.144,device_25,fail
151,2024-02-18 08:38:13,192.168.100.163,device_32,fail
1,2024-02-14 03:54:15,192.168.117.146,device_33,success
46,2024-02-27 18:44:35,192.168.254.63,device_45,success
101,2024-02-19 09:43:57,192.168.90.116,device_36,success
149,2024-01-20 19:59:38,192.168.97.10,device_20,fail
90,2024-01-18 02:57:55,192.168.53.172,device_18,fail
110,2024-01-14 22:39:07,192.168.46.139,device_38,success
164,2024-02-22 06:09:53,192.168.245.148,device_3,success
182,2024-01-05 15:23:27,192.168.245.138,device_23,success
57,2024-01-16 14:44:39,192.168.230.219,device_32,success
1,2024-01-05 20:50:57,192.168.4.208,device_45,success
63,2024-02-22 17:05:07,192.168.183.19,device_16,success
182,2024-01-31 17:04:55,192.168.168.45,device_5,success
55,2024-01-14 15:14:29,192.168.249.11,device_4,success
115,2024-02-10 19:27:38,192.168.69.16,device_21,fail
168,2024-01-30 13:15:05,192.168.114.146,device_40,success
143,2024-02-12 05:53:51,192.168.153.47,device_14,success
149,2024-02-26 07:12:57,192.168.107.235,device_39,success
175,2024-01-17 01:03:55,192.168.51.95,device_31,fail
53,2024-01-31 04:42:44,192.168.69.254,device_14,success
137,2024-02-14 15:56:30,192.168.182.249,device_6,success
180,2024-02-19 05:08:19,192.168.227.101,device_12,success
57,2024-01-25 14:06:48,192.168.74.160,device_16,success
117,2024-02-19 16:19:25,192.168.189.215,device_17,success
154,2024-02-25 21:00:06,192.168.150.142,device_45,success
169,2024-01-28 02:52:13,192.168.154.202,device_23,fail
35,2024-02-16 11:58:17,192.168.191.248,device_14,success
63,2024-01-04 17:26:16,192.168.242.241,device_7,success
25,2024-01-08 05:58:25,192.168.208.178,device_46,success
90,2024-02-09 18:48:48,192.168.180.205,device_32,success
75,2024-01-15 10:47:47,192.168.218.81,device_15,success
38,2024-01-12 04:39:47,192.168.91.178,device_44,success
130,2024-02-23 00:00:29,192.168.174.254,device_17,success
135,2024-02-23 08:53:41,192.168.238.3,device_41,success
162,2024-02-29 08:06:16,192.168.134.108,device_47,success
91,2024-02-01 09:20:32,192.168.162.47,device_44,success
17,2024-01-29 22:28:00,192.168.254.72,device_34,success
128,2024-02-16 00:20:27,192.168.71.115,device_5,fail
171,2024-01-20 07:04:50,192.168.172.80,device_45,success
187,2024-02-09 08:13:44,192.168.80.112,device_27,success
108,2024-01-08 07:11:34,192.168.224.95,device_23,success
179,2024-02-26 03:35:01,192.168.71.146,device_40,success
182,2024-02-10 19:42:32,192.168.62.37,device_14,success
152,2024-01-28 03:49:27,192.168.66.186,device_15,success
25,2024-01-04 13:49:29,192.168.68.12,device_43,success
199,2024-02-28 11:53:54,192.168.174.237,device_33,success
180,2024-01-10 01:41:28,192.168.188.30,device_31,success
198,2024-02-06 12:05:19,192.168.246.207,device_35,success
88,2024-01-19 23:13:45,192.168.113.223,device_17,success
161,2024-01-27 06:12:01,192.168.21.92,device_28,success
177,2024-02-20 16:34:56,192.168.213.170,device_19,success
29,2024-01-14 11:19:24,192.168.66.53,device_46,success
63,2024-01-09 07:47:31,192.168.137.41,device_23,success
150,2024-01-22 05:16:48,192.168.63.125,device_32,success
154,2024-01-11 02:25:19,192.168.20.207,device_40,success
156,2024-02-10 09:40:26,192.168.203.193,device_13,success
114,2024-01-19 16:55:41,192.168.168.151,device_20,success
49,2024-01-16 22:29:42,192.168.34.183,device_35,success
199,2024-02-23 18:06:51,192.168.29.56,device_5,fail
81,2024-01-04 06:26:02,192.168.221.46,device_9,success
84,2024-01-25 03:33:43,192.168.162.18,device_29,success
105,2024-01-16 02:56:49,192.168.113.7,device_6,success
177,2024-02-23 23:46:37,192.168.25.112,device_25,success
148,2024-01-29 02:36:19,192.168.231.70,device_31,success
118,2024-01-09 20:01:37,192.168.29.134,device_22,success
86,2024-01-27 08:37:47,192.168.66.64,device_2,success
63,2024-01-17 04:12:49,192.168.35.24,device_45,success
189,2024-01-04 22:37:05,192.168.36.0,device_5,success
104,2024-02-14 08:37:54,192.168.142.36,device_27,success
49,2024-01-25 12:10:17,192.168.140.231,device_25,success
71,2024-02-01 00:15:34,192.168.135.132,device_8,success
1,2024-01-22 23:36:14,192.168.187.127,device_1,success
141,2024-01-18 11:41:46,192.168.200.126,device_20,success
179,2024-02-12 11:46:04,192.168.0.163,device_44,success
123,2024-01-02 11:38:03,192.168.34.193,device_23,success
184,2024-01-03 02:09:18,192.168.190.103,device_32,success
62,2024-02-11 19:21:49,192.168.22.8,device_11,success
32,2024-01-07 18:31:22,192.168.33.173,device_39,success
158,2024-01-06 02:36:52,192.168.205.127,device_47,success
29,2024-01-02 02:52:04,192.168.3.157,device_24,success
49,2024-02-21 09:02:15,192.168.222.101,device_11,success
173,2024-02-20 22:09:33,192.168.74.98,device_29,success
30,2024-02-15 19:08:33,192.168.71.2,device_26,success
144,2024-02-03 16:29:43,192.168.141.187,device_16,success
168,2024-01-21 19:32:30,192.168.204.172,device_35,success
19,2024-02-25 20:02:14,192.168.223.33,device_20,success
18,2024-01-20 18:16:01,192.168.44.60,device_46,success
1,2024-02-14 10:28:21,192.168.82.122,device_3,success
78,2024-02-24 06:35:39,192.168.101.15,device_1,success
115,2024-01-09 06:39:31,192.168.65.167,device_47,success
175,2024-02-23 05:22:55,192.168.144.118,device_1,fail
194,2024-01-10 15:26:51,192.168.161.233,device_17,success
113,2024-01-02 14:25:44,192.168.123.143,device_2,success
114,2024-02-12 14:40:27,192.168.101.187,device_29,success
166,2024-02-01 00:46:46,192.168.65.193,device_20,fail
179,2024-01-12 10:33:54,192.168.217.12,device_6,success
63,2024-02-18 19:48:03,192.168.183.110,device_8,success
132,2024-01-15 15:51:53,192.168.158.251,device_29,success
129,2024-02-16 16:12:38,192.168.33.38,device_48,success
8,2024-01-02 07:14:48,192.168.194.135,device_33,success
157,2024-02-28 17:21:39,192.168.214.205,device_3,success
55,2024-01-21 18:33:55,192.168.119.125,device_35,success
103,2024-01-25 08:15:48,192.168.54.26,device_5,success
131,2024-02-04 04:32:37,192.168.117.220,device_27,fail
32,2024-02-24 21:56:56,192.168.230.52,device_44,success
10,2024-01-25 01:21:49,192.168.38.64,device_12,fail
110,2024-02-02 20:45:00,192.168.144.232,device_20,success
162,2024-02-07 11:57:58,192.168.157.180,device_45,success
124,2024-01-21 13:35:22,192.168.12.20,device_20,success
87,2024-01-13 22:38:11,192.168.146.52,device_9,success
55,2024-01-23 02:44:28,192.168.18.56,device_39,success
32,2024-02-25 10:46:11,192.168.24.213,device_4,success
178,2024-02-14 16:51:15,192.168.30.80,device_19,success
135,2024-02-01 21:48:20,192.168.182.22,device_38,success
93,2024-02-18 14:09:34,192.168.31.189,device_27,success
8,2024-01-21 10:26:26,192.168.73.9,device_45,success
65,2024-02-25 10:02:07,192.168.227.199,device_43,success
57,2024-01-25 23:49:04,192.168.53.51,device_13,success
67,2024-02-22 01:37:50,101.22.11.9,device_13,fail
187,2024-01-07 06:35:19,192.168.113.13,device_22,success
72,2024-01-09 02:34:46,192.168.177.155,device_28,success
54,2024-02-06 12:03:45,192.168.109.243,device_47,success
67,2024-02-29 08:34:34,192.168.52.151,device_45,success
51,2024-01-22 14:48:25,192.168.78.21,device_22,fail
97,2024-02-12 13:34:13,192.168.29.190,device_43,success
92,2024-02-12 14:40:59,192.168.3.204,device_19,success
8,2024-02-07 14:06:05,192.168.58.214,device_8,success
162,2024-02-13 01:48:06,192.168.7.209,device_8,success
35,2024-02-22 04:32:06,192.168.11.118,device_42,fail
96,2024-01-30 10:18:02,192.168.158.205,device_26,success
88,2024-01-26 05:02:54,192.168.33.81,device_48,success
78,2024-01-23 19:12:12,192.168.247.97,device_26,success
32,2024-01-28 22:18:37,192.168.126.74,device_23,success
120,2024-02-23 23:05:03,192.168.104.203,device_43,success
46,2024-01-03 09:31:32,192.168.48.78,device_13,success
144,2024-01-17 20:04:58,192.168.184.222,device_28,success
196,2024-01-22 07:52:42,192.168.240.249,device_9,success
165,2024-02-06 08:28:20,192.168.92.153,device_20,success
182,2024-01-12 11:07:22,192.168.17.95,device_19,success
142,2024-02-14 00:57:51,192.168.213.37,device_48,success
55,2024-02-18 02:58:32,192.168.208.86,device_39,fail
176,2024-01-17 11:53:01,192.168.87.49,device_12,success
7,2024-01-09 21:43:48,192.168.7.168,device_15,success
74,2024-02-12 23:01:11,192.168.133.68,device_31,success
7,2024-02-17 16:17:33,192.168.171.120,device_14,success
161,2024-02-21 23:36:59,192.168.63.156,device_11,success
151,2024-01-27 09:06:16,192.168.155.138,device_26,success
85,2024-01-08 23:18:48,192.168.120.64,device_42,success
147,2024-01-18 16:03:01,192.168.106.146,device_27,success
112,2024-01-13 15:21:40,192.168.136.154,device_11,success
125,2024-02-18 21:25:01,192.168.161.171,device_38,success
147,2024-01-02 06:37:45,192.168.195.99,device_34,fail
36,2024-01-26 08:57:16,192.168.81.142,device_43,success
29,2024-01-16 07:00:48,192.168.50.140,device_19,success
188,2024-02-01 10:17:45,192.168.82.176,device_6,success
82,2024-01-10 22:35:43,192.168.197.111,device_46,success
2,2024-01-15 10:51:06,192.168.55.203,device_38,success
129,2024-01-09 06:46:07,192.168.178.164,device_49,success
47,2024-02-06 13:30:03,192.168.144.185,device_42,success
197,2024-02-16 12:15:39,192.168.214.217,device_28,success
148,2024-02-15 03:27:12,192.168.156.160,device_1,success
11,2024-01-26 01:58:42,192.168.59.218,device_35,success
130,2024-02-13 23:42:51,192.168.216.119,device_40,success
195,2024-01-22 18:06:01,192.168.182.137,device_8,success
119,2024-01-03 19:00:15,192.168.174.22,device_47,success
140,2024-01-01 10:54:09,192.168.212.148,device_7,success
20,2024-01-22 07:30:18,192.168.234.12,device_11,success
5,2024-01-05 05:54:11,192.168.100.160,device_39,success
37,2024-02-14 23:57:56,192.168.23.107,device_4,fail
166,2024-02-28 05:57:08,192.168.10.16,device_25,success
137,2024-02-14 17:36:33,192.168.195.174,device_12,success
53,2024-02-20 08:27:59,192.168.24.93,device_26,success
172,2024-02-29 18:22:03,192.168.200.20,device_38,success
99,2024-02-06 05:12:31,192.168.83.210,device_46,fail
86,2024-01-20 01:49:57,192.168.210.139,device_12,success
108,2024-01-31 06:40:13,192.168.36.41,device_43,fail
24,2024-01-12 22:56:37,192.168.144.100,device_37,success
81,2024-02-26 18:09:40,192.168.245.47,device_46,success
158,2024-01-29 08:26:10,192.168.102.27,device_24,success
120,2024-01-22 03:18:04,192.168.40.98,device_16,success
59,2024-01-21 17:18:18,192.168.46.239,device_13,success
128,2024-02-21 21:30:22,192.168.145.205,device_25,success
114,2024-01-01 14:43:30,192.168.226.235,device_4,fail
115,2024-01-08 19:13:10,192.168.104.123,device_11,success
14,2024-02-19 19:11:12,192.168.198.232,device_32,success
9,2024-02-20 06:55:27,192.168.12.209,device_49,success
40,2024-02-07 17:01:55,192.168.228.140,device_7,success
194,2024-01-02 10:38:51,192.168.99.30,device_46,success
25,2024-02-19 00:44:48,192.168.129.15,device_11,success
103,2024-02-27 09:19:33,192.168.136.72,device_28,fail
22,2024-01-30 06:16:08,192.168.165.202,device_41,success
4,2024-02-28 18:02:10,192.168.53.183,device_23,success
154,2024-02-03 10:35:21,192.168.213.224,device_45,success
186,2024-02-10 16:53:12,192.168.99.108,device_23,success
29,2024-01-19 14:13:07,192.168.86.172,device_28,fail
109,2024-02-23 10:18:53,192.168.236.161,device_43,success
98,2024-02-24 16:21:53,192.168.136.215,device_47,success
37,2024-01-07 16:30:21,192.168.7.6,device_26,success
75,2024-01-29 22:16:22,192.168.35.17,device_25,success
70,2024-02-18 17:21:45,192.168.2.27,device_29,success
146,2024-02-24 11:04:37,192.168.69.235,device_19,success
128,2024-02-11 05:17:12,192.168.171.148,device_33,success
85,2024-02-02 18:01:48,192.168.27.231,device_36,success
42,2024-02-05 15:14:54,192.168.53.181,device_14,success
100,2024-02-08 23:50:13,192.168.64.99,device_14,success
41,2024-02-20 10:24:28,192.168.20.251,device_35,success
166,2024-01-09 09:37:54,192.168.234.226,device_30,success
34,2024-01-11 14:39:32,192.168.12.56,device_28,success
17,2024-01-28 04:34:10,192.168.48.117,device_17,success
165,2024-01-23 21:54:07,192.168.53.137,device_3,success
153,2024-01-28 17:53:41,192.168.52.43,device_16,success
122,2024-01-05 07:38:34,192.168.46.52,device_46,success
76,2024-02-18 08:05:08,192.168.73.45,device_30,fail
87,2024-01-25 14:49:21,192.168.12.164,device_29,success
117,2024-01-10 06:02:38,192.168.101.23,device_45,success
106,2024-02-15 16:30:47,192.168.1.213,device_15,success
86,2024-02-23 21:17:39,192.168.80.99,device_46,success
27,2024-01-04 05:21:34,192.168.141.137,device_25,success
57,2024-02-10 06:34:42,192.168.162.152,device_38,success
31,2024-01-09 17:41:27,192.168.130.110,device_42,fail
134,2024-02-09 00:48:19,192.168.101.16,device_47,success
168,2024-02-01 22:17:13,192.168.11.181,device_38,success
98,2024-01-24 10:54:32,192.168.115.23,device_23,success
12,2024-01-07 17:18:23,192.168.28.170,device_25,success
53,2024-02-08 23:11:47,192.168.152.227,device_42,success
199,2024-01-09 08:18:15,192.168.121.187,device_7,success
138,2024-02-03 05:57:49,192.168.89.229,device_22,success
173,2024-01-08 03:38:31,192.168.64.83,device_17,success
145,2024-02-01 10:17:07,192.168.118.155,device_18,success
154,2024-01-09 04:43:03,192.168.15.174,device_49,success
190,2024-01-23 12:45:15,192.168.208.103,device_41,success
122,2024-02-22 11:30:50,192.168.91.185,device_10,success
46,2024-02-15 12:05:01,192.168.203.26,device_10,success
64,2024-02-27 23:57:21,192.168.245.180,device_7,success
130,2024-02-25 08:42:21,192.168.169.186,device_48,success
54,2024-02-04 19:54:26,192.168.174.221,device_38,success
107,2024-02-20 23:44:14,192.168.232.161,device_27,success
193,2024-02-15 22:41:44,192.168.164.133,device_33,success
51,2024-01-27 09:39:18,192.168.134.223,device_1,success
181,2024-02-04 09:13:02,192.168.223.244,device_44,success
36,2024-02-01 17:22:23,192.168.152.32,device_34,success
115,2024-01-05 01:33:09,192.168.54.185,device_4,success
26,2024-01-20 01:26:50,192.168.6.243,device_17,success
29,2024-02-18 16:28:32,192.168.56.125,device_4,success
149,2024-01-17 13:53:46,192.168.11.15,device_43,success
11,2024-01-31 08:54:31,192.168.207.42,device_26,success
40,2024-02-27 05:21:39,192.168.116.227,device_4,success
11,2024-02-25 02:41:14,192.168.204.134,device_1,success
164,2024-02-06 11:00:40,192.168.227.110,device_7,success
113,2024-02-02 13:40:12,192.168.50.200,device_30,success
187,2024-02-12 20:18:28,192.168.159.74,device_9,success
39,2024-02-07 19:35:40,192.168.7.224,device_35,success
54,2024-02-01 21:53:29,192.168.214.216,device_8,success
98,2024-01-05 17:13:06,192.168.247.199,device_24,success
55,2024-02-25 03:16:00,192.168.44.213,device_19,success
111,2024-02-26 15:48:52,192.168.58.131,device_36,success
152,2024-01-10 15:33:51,192.168.103.194,device_43,fail
150,2024-01-13 06:42:10,192.168.156.232,device_27,success
69,2024-01-21 10:14:54,192.168.156.97,device_32,fail
56,2024-01-14 22:03:18,192.168.225.155,device_14,success
33,2024-01-23 00:26:35,192.168.204.78,device_18,success
36,2024-02-02 14:35:58,192.168.123.214,device_28,success
148,2024-02-17 16:37:23,192.168.171.217,device_29,success
81,2024-02-04 11:49:46,192.168.3.89,device_16,success
190,2024-01-20 15:30:59,192.168.103.136,device_35,success
109,2024-01-12 06:51:15,192.168.118.132,device_47,success
154,2024-02-24 11:14:07,192.168.55.95,device_31,success
194,2024-02-08 03:28:28,192.168.211.177,device_4,success
73,2024-01-07 21:59:44,192.168.74.142,device_37,success
40,2024-02-21 03:25:28,192.168.31.27,device_17,success
17,2024-02-28 00:31:51,192.168.21.232,device_39,success
129,2024-02-01 10:35:55,192.168.16.58,device_48,success
61,2024-02-15 14:54:55,192.168.89.235,device_46,success
171,2024-01-22 04:00:13,192.168.198.105,device_26,success
104,2024-02-09 05:00:37,192.168.184.25,device_48,success
42,2024-01-08 16:02:18,192.168.24.137,device_39,success
25,2024-02-06 23:36:05,192.168.250.44,device_41,success
39,2024-02-15 18:49:21,192.168.82.10,device_4,fail
35,2024-02-13 01:26:46,192.168.204.180,device_30,success
131,2024-01-13 03:55:34,192.168.199.103,device_30,success
108,2024-02-25 07:20:14,192.168.67.238,device_22,success
172,2024-02-16 01:31:29,192.168.94.155,device_11,success
179,2024-01-24 00:14:00,192.168.202.234,device_2,success
102,2024-02-18 21:05:45,192.168.64.48,device_44,success
98,2024-02-03 04:30:42,192.168.174.51,device_12,success
12,2024-02-13 07:46:02,192.168.101.215,device_30,success
19,2024-02-26 01:42:15,192.168.181.187,device_36,success
101,2024-01-04 09:05:41,192.168.56.46,device_18,success
44,2024-01-03 14:25:14,192.168.158.232,device_26,fail
187,2024-01-20 14:50:16,192.168.173.241,device_7,success
49,2024-01-08 05:27:06,192.168.25.240,device_1,success
189,2024-02-08 18:12:23,192.168.113.4,device_26,success
17,2024-01-13 06:12:47,192.168.83.51,device_23,success
74,2024-02-24 09:08:51,192.168.104.202,device_26,success
57,2024-01-06 15:39:22,192.168.247.53,device_45,success
55,2024-02-19 11:16:48,192.168.160.177,device_6,success
47,2024-01-22 20:11:19,192.168.165.154,device_6,success
12,2024-01-20 18:19:56,192.168.225.14,device_44,success
62,2024-02-02 21:49:07,192.168.223.60,device_8,success
80,2024-01-20 18:42:46,192.168.121.20,device_24,success
83,2024-01-11 05:45:50,192.168.45.196,device_22,success
8,2024-01-04 10:21:54,192.168.133.37,device_19,success
149,2024-01-18 06:00:51,101.22.11.9,device_37,success
81,2024-01-06 10:24:24,192.168.189.209,device_18,success
118,2024-01-06 02:41:22,192.168.77.201,device_31,success
198,2024-02-19 21:42:51,192.168.45.140,device_37,success
200,2024-02-14 18:53:47,192.168.222.221,device_30,success
25,2024-02-23 09:12:20,192.168.2.221,device_42,success
89,2024-01-29 12:44:02,192.168.5.92,device_33,success
12,2024-01-31 15:44:13,192.168.7.171,device_10,success
143,2024-01-29 03:20:04,192.168.236.234,device_37,fail
59,2024-02-28 06:24:16,192.168.107.160,device_12,success
154,2024-02-01 02:15:07,192.168.208.239,device_30,success
109,2024-01-08 10:40:44,192.168.74.76,device_27,success
26,2024-02-10 15:11:04,192.168.49.10,device_39,success
47,2024-02-05 10:51:34,192.168.94.155,device_9,success
32,2024-02-22 05:56:54,192.168.235.69,device_21,fail
10,2024-01-10 20:24:08,192.168.168.15,device_12,fail
16,2024-01-21 01:55:30,192.168.67.98,device_29,success
199,2024-01-06 11:02:43,192.168.251.47,device_33,fail
145,2024-01-16 14:45:25,192.168.183.63,device_43,success
151,2024-01-04 14:48:52,192.168.186.89,device_15,success
26,2024-02-18 17:29:43,192.168.189.248,device_2,success
86,2024-01-24 12:18:32,192.168.75.138,device_39,success
135,2024-01-19 10:57:01,192.168.100.88,device_44,fail
14,2024-02-07 04:58:57,192.168.17.18,device_18,success
79,2024-01-11 00:54:24,192.168.214.54,device_3,success
117,2024-02-25 14:04:47,192.168.101.117,device_7,success
7,2024-02-07 03:27:05,192.168.209.153,device_43,success
137,2024-02-21 03:17:09,192.168.133.3,device_18,success
115,2024-02-05 22:31:20,192.168.107.114,device_44,fail
176,2024-02-22 13:42:57,192.168.28.58,device_38,success
72,2024-02-14 14:28:34,192.168.124.97,device_37,success
59,2024-01-14 17:24:01,192.168.16.106,device_33,success
82,2024-01-03 11:51:45,192.168.42.244,device_44,success
116,2024-01-17 14:34:38,192.168.79.193,device_31,success
167,2024-01-22 08:23:52,192.168.161.246,device_11,success
146,2024-01-27 16:30:53,192.168.7.140,device_4,success
187,2024-01-04 10:47:43,192.168.105.7,device_18,success
103,2024-01-26 10:15:36,192.168.221.95,device_4,success
17,2024-01-26 10:52:17,192.168.227.238,device_49,success
14,2024-01-06 00:29:26,192.168.93.64,device_34,success
159,2024-01-10 13:42:18,192.168.170.38,device_29,success
152,2024-02-27 06:24:36,192.168.80.186,device_24,success
108,2024-01-27 00:06:29,192.168.83.87,device_22,fail
188,2024-01-30 05:01:36,192.168.241.85,device_2,success
45,2024-01-15 11:04:23,192.168.92.85,device_44,success
98,2024-01-07 14:17:40,192.168.43.136,device_6,success
131,2024-02-03 11:23:46,192.168.164.73,device_42,success
37,2024-02-11 15:27:49,192.168.35.100,device_25,success
171,2024-02-06 16:00:01,192.168.219.155,device_21,success
168,2024-02-20 09:57:05,192.168.169.254,device_16,success
183,2024-01-09 08:13:57,192.168.170.212,device_31,success
108,2024-02-04 02:05:56,192.168.215.169,device_14,success
39,2024-02-13 18:24:44,192.168.251.103,device_39,success
15,2024-01-05 06:00:14,192.168.65.54,device_28,success
120,2024-01-03 21:01:50,192.168.199.175,device_32,fail
4,2024-01-18 01:31:48,192.168.90.21,device_28,success
93,2024-02-24 00:49:04,192.168.100.154,device_49,success
153,2024-02-26 10:22:06,192.168.120.92,device_9,success
141,2024-01-10 13:20:13,192.168.194.107,device_45,success
161,2024-01-30 01:22:23,192.168.140.172,device_22,success
16,2024-02-06 09:01:44,192.168.9.227,device_32,success
170,2024-02-20 00:58:55,192.168.8.181,device_5,success
108,2024-02-22 19:54:51,192.168.247.246,device_23,success
126,2024-02-17 20:28:01,5.23.45.1,device_5,success
194,2024-02-02 10:14:41,192.168.242.128,device_42,success
55,2024-01-27 12:51:44,192.168.159.88,device_32,success
170,2024-01-08 06:12:42,192.168.92.70,device_10,success
34,2024-02-12 13:25:21,192.168.240.66,device_39,success
158,2024-01-28 04:58:29,192.168.211.147,device_15,success
13,2024-01-16 13:09:47,192.168.116.93,device_7,success
141,2024-01-27 05:23:55,192.168.162.98,device_29,success
18,2024-02-09 17:36:49,192.168.112.102,device_47,success
160,2024-02-07 18:00:02,192.168.90.89,device_3,fail
96,2024-02-26 16:55:43,192.168.205.16,device_19,success
123,2024-02-24 23:59:13,192.168.17.172,device_10,success
39,2024-01-30 02:33:14,192.168.115.92,device_28,success
46,2024-02-07 18:33:46,192.168.211.180,device_29,success
29,2024-02-11 08:58:39,192.168.90.81,device_15,success
190,2024-02-10 00:34:04,192.168.67.192,device_35,success
62,2024-02-29 20:05:45,192.168.113.0,device_6,success
185,2024-02-05 10:58:40,192.168.57.153,device_12,success
16,2024-02-19 00:14:37,192.168.108.147,device_47,success
184,2024-02-29 10:55:05,192.168.115.86,device_38,success
121,2024-01-21 23:16:13,192.168.9.58,device_13,success
10,2024-02-17 11:50:54,192.168.202.40,device_29,success
158,2024-01-27 17:07:41,192.168.104.132,device_19,success
153,2024-02-03 04:13:24,192.168.121.192,device_3,success
103,2024-01-17 05:14:11,192.168.144.21,device_8,success
84,2024-01-12 21:45:03,192.168.97.247,device_8,fail
133,2024-01-06 07:09:39,192.168.236.168,device_20,success
65,2024-01-26 08:43:07,192.168.220.67,device_47,success
177,2024-01-16 08:46:43,192.168.196.138,device_4,success
3,2024-02-03 17:14:23,192.168.55.178,device_21,success
173,2024-02-17 01:20:16,192.168.148.98,device_3,success
142,2024-02-03 16:49:03,192.168.75.25,device_45,success
120,2024-01-03 09:10:12,192.168.114.146,device_8,success
158,2024-02-11 23:17:56,192.168.108.187,device_23,success
68,2024-02-20 17:36:12,192.168.198.46,device_16,success
146,2024-01-19 18:38:19,192.168.246.70,device_13,fail
190,2024-01-16 01:33:19,192.168.153.39,device_3,success
37,2024-02-03 20:02:21,192.168.132.148,device_48,success
153,2024-01-12 07:00:28,192.168.205.131,device_9,success
176,2024-02-23 01:55:39,192.168.22.105,device_14,success
193,2024-02-17 08:31:26,192.168.83.142,device_13,success
